Today,pct change,direction
7875.28173828125,-0.008134750601982543,-1.0
8156.7060546875,0.035735142660136665,1.0
8193.615234375,0.004525010395132423,1.0
8285.884765625,0.011261150128565767,1.0
8138.25341796875,-0.01781720984929902,-1.0
8175.1611328125,0.004535090387116636,1.0
8045.98193359375,-0.015801425454510687,-1.0
8415.0654296875,0.045871777881173914,1.0
8304.3388671875,-0.01315813447027614,-1.0
8230.5234375,-0.008888778609355996,-1.0
8276.658203125,0.005605325830772889,1.0
8207.4560546875,-0.008361121933411653,-1.0
8212.068359375,0.0005619652005162123,1.0
7935.25830078125,-0.03370771485088042,-1.0
8175.1611328125,0.03023251706975061,1.0
8152.0927734375,-0.0028217620423909295,-1.0
8110.5712890625,-0.005093352778110183,-1.0
8212.068359375,0.012514170296409777,1.0
7976.779296875,-0.028651620055182736,-1.0
7787.625,-0.023713116514218147,-1.0
7884.5087890625,0.01244073630439324,1.0
7949.09912109375,0.008192055302272072,1.0
7935.25830078125,-0.001741180994431435,-1.0
7787.625,-0.018604725288742685,-1.0
7806.07958984375,0.0023697327290090886,1.0
7441.61083984375,-0.046690370730295805,-1.0
7266.296875,-0.023558604261470717,-1.0
7372.40771484375,0.014603152289143218,1.0
7381.6357421875,0.0012516979120904548,1.0
7584.6298828125,0.027499885894511022,1.0
7730.955078125,0.01929233167251665,1.0
7698.33447265625,-0.004219479370802581,-1.0
7698.33447265625,0.0,0.0
7623.7744140625,-0.009685219427472247,-1.0
7665.71484375,0.005501268454394248,1.0
7856.77490234375,0.02492397153926551,1.0
7852.11474609375,-0.0005931385724962102,-1.0
7875.4150390625,0.0029673907886205164,1.0
7549.2138671875,-0.04142018804812497,-1.0
7847.45458984375,0.039506195996452886,1.0
7875.4150390625,0.003562995987888451,1.0
8164.3349609375,0.03668631055530924,1.0
8201.615234375,0.004566235169902733,1.0
8155.015625,-0.005681760000114333,-1.0
8238.8955078125,0.010285680208307335,1.0
8201.615234375,-0.004524911549387833,-1.0
8192.2958984375,-0.001136280558302727,-1.0
8141.03515625,-0.006257188805555369,-1.0
8201.615234375,0.007441323733688998,1.0
8280.8349609375,0.009659039628007626,1.0
8294.814453125,0.0016881742304302172,1.0
8108.41552734375,-0.022471741451796534,-1.0
8192.2958984375,0.010344853542703092,1.0
8388.015625,0.023890705241717214,1.0
8434.6162109375,0.00555561506092217,1.0
8686.2568359375,0.02983427090300661,1.0
8686.2568359375,0.0,0.0
8686.2568359375,0.0,0.0
8485.8759765625,-0.02306872375059965,-1.0
8686.2568359375,0.023613456044896397,1.0
8462.5751953125,-0.025751211925897244,-1.0
8462.5751953125,0.0,0.0
8462.5751953125,0.0,0.0
8648.9755859375,0.02202643832674589,1.0
8854.0166015625,0.02370697125777288,1.0
8909.9375,0.0063158791036863615,1.0
9059.0576171875,0.01673638195413818,1.0
8826.056640625,-0.025720222390509306,-1.0
8574.4150390625,-0.028511215348905883,-1.0
9007.796875,0.05054360372843392,1.0
9031.095703125,0.002586517929779486,1.0
9049.7373046875,0.0020641572379804796,1.0
9282.736328125,0.02574649579240429,1.0
8933.2373046875,-0.037650430981065575,-1.0
9110.31640625,0.01982250056981938,1.0
9119.6376953125,0.00102315755532989,1.0
9087.0166015625,-0.003577016416646428,-1.0
9142.9375,0.00615393378151019,1.0
9124.296875,-0.002038800440230526,-1.0
9147.59765625,0.0025537070493446556,1.0
9142.9375,-0.0005094404482051118,-1.0
8905.2763671875,-0.02599395793884629,-1.0
8872.6552734375,-0.003663119751139421,-1.0
9147.59765625,0.03098761017297824,1.0
9320.017578125,0.01884865604656283,1.0
9320.017578125,0.0,0.0
9114.9765625,-0.022000067479084118,-1.0
9114.9765625,0.0,0.0
9296.71875,0.01993885406658169,1.0
9268.7568359375,-0.0030077186171195702,-1.0
9287.3974609375,0.0020111246124965287,1.0
9110.31640625,-0.01906681128187926,-1.0
9152.2568359375,0.004603619437270945,1.0
9180.2177734375,0.0030550866306775504,1.0
9110.31640625,-0.007614347383975595,-1.0
8947.2177734375,-0.0179026309888215,-1.0
9212.837890625,0.02968745412412699,1.0
9189.5380859375,-0.0025290583600966476,-1.0
9324.6767578125,0.014705708884519275,1.0
9231.4775390625,-0.00999490075319931,-1.0
9226.818359375,-0.0005047057383593678,-1.0
9100.99609375,-0.0136365820507518,-1.0
9315.357421875,0.023553611705449562,1.0
9133.6171875,-0.01950974354974555,-1.0
9073.037109375,-0.006632649133566537,-1.0
9142.9375,0.007704188771891385,1.0
9133.6171875,-0.001019400220115263,-1.0
9068.376953125,-0.007142869362237514,-1.0
9114.9765625,0.005138693463656807,1.0
9114.9765625,0.0,0.0
8965.8564453125,-0.016359901329971227,-1.0
8956.537109375,-0.001039425067124733,-1.0
9133.6171875,0.019771042754866297,1.0
9217.49609375,0.009183536437764594,1.0
9254.77734375,0.004044617933201877,1.0
9282.736328125,0.0030210326339057403,1.0
9226.818359375,-0.006023866969115388,-1.0
9175.556640625,-0.005555730778845858,-1.0
9226.818359375,0.005586769365363287,1.0
9147.59765625,-0.008585917706346424,-1.0
9161.576171875,0.0015281078322733066,1.0
9040.41796875,-0.013224602497651228,-1.0
8993.81640625,-0.005154801764817418,-1.0
9096.3369140625,0.01139899939932687,1.0
9170.896484375,0.008196658832769765,1.0
9170.896484375,0.0,0.0
9180.2177734375,0.0010163988960492087,1.0
9203.517578125,0.002538044876769341,1.0
9203.517578125,0.0,0.0
9128.95703125,-0.008101309770105258,-1.0
9091.677734375,-0.004083631541630273,-1.0
8993.81640625,-0.010763836003006677,-1.0
9128.95703125,0.015025948818133239,1.0
9152.2568359375,0.002552296457058567,1.0
9068.376953125,-0.009164939786560078,-1.0
9152.2568359375,0.009249712847853697,1.0
9096.3369140625,-0.006109959857706682,-1.0
9208.1767578125,0.012295041928042538,1.0
9208.1767578125,0.0,0.0
9208.1767578125,0.0,0.0
9208.1767578125,0.0,0.0
8998.4775390625,-0.02277315306443095,-1.0
9180.2177734375,0.020196775908598363,1.0
9068.376953125,-0.012182806886793629,-1.0
8648.9755859375,-0.04624877961683904,-1.0
8481.216796875,-0.01939637676111161,-1.0
8388.015625,-0.010989127398481457,-1.0
8481.216796875,0.011111230121844118,1.0
8481.216796875,0.0,0.0
8429.955078125,-0.006044146727729904,-1.0
8322.775390625,-0.012714146932778059,-1.0
8448.5966796875,0.015117708115039097,1.0
8294.814453125,-0.01820210295187008,-1.0
8350.736328125,0.0067417873318349475,1.0
8024.5341796875,-0.03906268089663689,-1.0
8238.8955078125,0.026713242578941587,1.0
8127.0546875,-0.013574734648163389,-1.0
7987.2548828125,-0.017201779742238243,-1.0
7828.814453125,-0.019836656274540898,-1.0
7791.53466796875,-0.004761868528046276,-1.0
7754.25439453125,-0.004784715081967206,-1.0
7884.7353515625,0.01682701526058694,1.0
7898.71484375,0.0017729817887583987,1.0
7842.794921875,-0.007079622822343978,-1.0
8033.85498046875,0.02436122077613545,1.0
8113.0751953125,0.009860797218314676,1.0
8052.49560546875,-0.007466908463852451,-1.0
7922.01513671875,-0.016203730513231984,-1.0
8108.41552734375,0.02352941611548176,1.0
8108.41552734375,0.0,0.0
8445.2763671875,0.04154459508245045,1.0
8445.2763671875,0.0,0.0
8445.2763671875,0.0,0.0
8445.2763671875,0.0,0.0
8445.2763671875,0.0,0.0
8445.2763671875,0.0,0.0
8473.744140625,0.0033708516097952224,1.0
8407.3203125,-0.007838781419720942,-1.0
8540.16796875,0.01580142677001173,1.0
8521.1904296875,-0.0022221505633076566,-1.0
8502.2109375,-0.0022273287217448035,-1.0
8502.2109375,0.0,0.0
8654.037109375,0.01785725771697244,1.0
8710.970703125,0.006578847886880901,1.0
8748.927734375,0.0043573824942819694,1.0
8597.1025390625,-0.017353577480811788,-1.0
8478.4892578125,-0.013796890372199111,-1.0
8582.869140625,0.012311141718593266,1.0
8506.9560546875,-0.008844721350600993,-1.0
8511.701171875,0.0005577926060738037,1.0
8540.16796875,0.003344430954538513,1.0
8540.16796875,0.0,0.0
8554.4013671875,0.00166664150981366,1.0
8521.1904296875,-0.0038823216347304568,-1.0
8535.423828125,0.0016703532863098225,1.0
8530.6796875,-0.0005558178153225457,-1.0
8540.16796875,0.0011122538411449945,1.0
8544.912109375,0.0005555090534938856,1.0
8540.16796875,-0.000555200634514974,-1.0
8502.2109375,-0.004444529825278765,-1.0
8497.4677734375,-0.0005578741926502984,-1.0
8435.7880859375,-0.0072585962247254665,-1.0
8426.298828125,-0.001124881008843559,-1.0
8521.1904296875,0.011261362016473209,1.0
8682.50390625,0.018930861584842695,1.0
8691.9931640625,0.0010929171947355876,1.0
8592.359375,-0.011462709091217493,-1.0
8644.5478515625,0.006073823764209063,1.0
8620.8251953125,-0.002744233319931455,-1.0
8530.6796875,-0.010456714498922381,-1.0
8502.2109375,-0.003337219429503935,-1.0
8198.560546875,-0.0357142857142857,-1.0
8170.0947265625,-0.00347205099599468,-1.0
8274.4736328125,0.012775727790602653,1.0
8644.5478515625,0.044724804884562985,1.0
8540.16796875,-0.012074649201419319,-1.0
8317.1748046875,-0.02611109815152013,-1.0
8412.0654296875,0.011408997313188562,1.0
8506.9560546875,0.011280300396275589,1.0
8473.744140625,-0.0039040890594702615,-1.0
8506.9560546875,0.003919390709860471,1.0
8535.423828125,0.003346411249158132,1.0
8402.5751953125,-0.015564386196588398,-1.0
8521.1904296875,0.01411653351714981,1.0
8483.2333984375,-0.00445442823549147,-1.0
8535.423828125,0.006152185992797543,1.0
8445.2763671875,-0.01056156820712939,-1.0
8573.380859375,0.015168774426995046,1.0
8516.4453125,-0.006640967875904069,-1.0
8597.1025390625,0.009470761990817422,1.0
8696.7373046875,0.011589342475827324,1.0
8706.2265625,0.0010911284864709714,1.0
8971.9208984375,0.03051773739520125,1.0
9085.7890625,0.01269161480038572,1.0
9081.0458984375,-0.0005220420625959843,-1.0
9270.826171875,0.020898503934459134,1.0
9100.0234375,-0.01842367996211236,-1.0
9009.8779296875,-0.009906074246031293,-1.0
9028.85546875,0.0021063036825359482,1.0
9114.255859375,0.00945860645577734,1.0
8929.220703125,-0.02030172941213526,-1.0
9052.5771484375,0.013814917271484761,1.0
9043.0888671875,-0.0010481303936347164,-1.0
8848.5625,-0.021511053362898047,-1.0
8744.18359375,-0.011796142735048809,-1.0
8843.818359375,0.011394404584118556,1.0
8910.2412109375,0.007510653075782248,1.0
8910.2412109375,0.0,0.0
8858.052734375,-0.0058571339795422395,-1.0
8839.0732421875,-0.002142625784315677,-1.0
8758.4169921875,-0.009124966813833013,-1.0
8976.666015625,0.024918775120227554,1.0
8971.9208984375,-0.0005286057406213018,-1.0
8919.7314453125,-0.005816976511026639,-1.0
8872.28515625,-0.005319250848906942,-1.0
8919.7314453125,0.005347696588525075,1.0
8824.83984375,-0.010638392214416648,-1.0
8767.9052734375,-0.006451626468079508,-1.0
8625.568359375,-0.01623385627736096,-1.0
8554.4013671875,-0.008250701776671865,-1.0
8620.8251953125,0.007764871587599975,1.0
8350.38671875,-0.0313703700557052,-1.0
8487.9775390625,0.01647717943452287,1.0
8388.3427734375,-0.011738339924495689,-1.0
8326.6640625,-0.007352907791609464,-1.0
8383.5986328125,0.0068376206707931875,1.0
8445.2763671875,0.007356952196351685,1.0
8492.72265625,0.005618086016325519,1.0
8654.037109375,0.018994433193492366,1.0
8492.72265625,-0.01864036993211482,-1.0
8184.3271484375,-0.03631291404359527,-1.0
8241.26171875,0.006956536472686015,1.0
8340.8974609375,0.012089865070152417,1.0
8402.5751953125,0.007394616066658477,1.0
8402.5751953125,0.0,0.0
8189.07177734375,-0.02540928382144747,-1.0
8255.49609375,0.00811133645085671,1.0
8269.7294921875,0.0017241118251241083,1.0
8274.4736328125,0.0005736754303127256,1.0
8298.197265625,0.002867086640825578,1.0
8293.4521484375,-0.0005718250646025158,-1.0
8165.3505859375,-0.015446108593528796,-1.0
8321.9189453125,0.0191747259014996,1.0
8246.005859375,-0.009122065047300176,-1.0
8227.029296875,-0.0023013035430268225,-1.0
8189.07177734375,-0.004613757671395158,-1.0
8212.794921875,0.002896927170290997,1.0
8198.560546875,-0.0017331949884790143,-1.0
8032.50244140625,-0.02025454401651583,-1.0
8122.64892578125,0.011222714842924919,1.0
8013.5234375,-0.013434716836632665,-1.0
7999.29052734375,-0.0017761113781293858,-1.0
8122.64892578125,0.015421167416763693,1.0
8075.20263671875,-0.005841233505969434,-1.0
7975.5673828125,-0.01233842150947373,-1.0
7999.29052734375,0.00297447734970846,1.0
7985.056640625,-0.0017793936437355828,-1.0
7875.9326171875,-0.013666029979338856,-1.0
7781.0419921875,-0.012048176338243621,-1.0
7932.86767578125,0.0195122560379688,1.0
7932.86767578125,0.0,0.0
8132.13818359375,0.025119605665535838,1.0
8181.02294921875,0.006011305332172423,1.0
8051.62109375,-0.015817319700968113,-1.0
8080.376953125,0.0035714372348347734,1.0
8099.5478515625,0.0023725252607287306,1.0
8104.33984375,0.0005916369994130033,1.0
8085.16943359375,-0.0023654499349547997,-1.0
8070.79150390625,-0.0017783090144976033,-1.0
7859.91650390625,-0.0261281684575716,-1.0
7903.04931640625,0.005487693473405608,1.0
7840.74560546875,-0.00788350273965277,-1.0
7855.12353515625,0.0018337452088066364,1.0
7845.5380859375,-0.0012202798817675387,-1.0
7802.404296875,-0.005497875173127276,-1.0
7979.732421875,0.022727369443162893,1.0
7984.52490234375,0.0006005816004071018,1.0
8137.88818359375,0.019207565024311313,1.0
8204.9853515625,0.008245034394060546,1.0
8051.62109375,-0.018691594346758267,-1.0
8195.400390625,0.017857186174173867,1.0
8219.36328125,0.0029239438566555087,1.0
8123.5107421875,-0.011661796149241677,-1.0
8099.5478515625,-0.002949819528218822,-1.0
7979.732421875,-0.014792854105354358,-1.0
8003.6953125,0.003002969192213767,1.0
7907.84228515625,-0.011976096490585841,-1.0
8051.62109375,0.01818180021921223,1.0
8123.5107421875,0.008928593087087044,1.0
8123.5107421875,0.0,0.0
8075.58447265625,-0.005899699163608663,-1.0
8051.62109375,-0.002967386321991894,-1.0
7979.732421875,-0.008928471799399817,-1.0
7979.732421875,0.0,0.0
7955.76904296875,-0.0030030303823921356,-1.0
7979.732421875,0.003012075737345521,1.0
7835.953125,-0.018018059913995965,-1.0
7931.8056640625,0.012232403325217689,1.0
7907.84228515625,-0.0030211757475128165,-1.0
7907.84228515625,0.0,0.0
7883.8798828125,-0.0030302074168486737,-1.0
7620.28466796875,-0.03343470711906826,-1.0
7524.43212890625,-0.012578603456299797,-1.0
7548.3955078125,0.0031847425155435705,1.0
7764.06396484375,0.028571430419621624,1.0
7620.28466796875,-0.018518561609750184,-1.0
7572.35791015625,-0.00628936580466033,-1.0
7548.3955078125,-0.0031644571780754527,-1.0
7524.43212890625,-0.003174632129629207,-1.0
7284.80029296875,-0.03184716558435263,-1.0
7093.09521484375,-0.02631576301549854,-1.0
7164.984375,0.010135090250277035,1.0
7093.09521484375,-0.010033400827374472,-1.0
7093.09521484375,0.0,0.0
7164.984375,0.010135090250277035,1.0
7332.72705078125,0.023411450325912186,1.0
7188.94775390625,-0.019607888835802445,-1.0
6925.35302734375,-0.03666666327061163,-1.0
6997.24267578125,0.010380647477991944,1.0
6997.24267578125,0.0,0.0
6853.46337890625,-0.020547993479295257,-1.0
6541.9423828125,-0.04545453573919378,-1.0
6613.83203125,0.010989037235542565,1.0
6829.50048828125,0.03260869886205575,1.0
7117.05859375,0.042105291003664336,1.0
7093.09521484375,-0.003367034090079546,-1.0
7141.021484375,0.006756749779835758,1.0
6733.6474609375,-0.0570470239207177,-1.0
6805.53759765625,0.010676254902828086,1.0
6997.24267578125,0.02816898376860344,1.0
6925.35302734375,-0.010273996739647684,-1.0
6925.35302734375,0.0,0.0
6685.7216796875,-0.03460204074941742,-1.0
6230.42138671875,-0.06810039585584893,-1.0
5799.08447265625,-0.06923077706781944,-1.0
5415.67431640625,-0.06611563567626055,-1.0
5966.82666015625,0.10176984647698228,1.0
5559.453125,-0.06827306344870132,-1.0
5439.63720703125,-0.021551745338036277,-1.0
6494.01611328125,0.19383257855636304,1.0
6517.97900390625,0.003689995560065329,1.0
6158.5322265625,-0.055146967661039104,-1.0
6949.31591796875,0.1284045714651787,1.0
6853.46337890625,-0.013793089880207554,-1.0
6925.35302734375,0.01048953564978028,1.0
6805.53759765625,-0.01730098512154199,-1.0
6997.24267578125,0.02816898376860344,1.0
6973.279296875,-0.003424688840533152,-1.0
6829.50048828125,-0.020618535766692037,-1.0
6949.31591796875,0.017543805713623017,1.0
6805.53759765625,-0.02068956455710047,-1.0
6853.46337890625,0.007042174194512585,1.0
6685.7216796875,-0.024475464439633443,-1.0
6374.20068359375,-0.04659496925219164,-1.0
6589.869140625,0.03383458848202703,1.0
6709.6845703125,0.018181761599614488,1.0
6637.794921875,-0.010714311184698788,-1.0
6805.53759765625,0.025270843368247142,1.0
7188.94775390625,0.0563379675372071,1.0
7188.94775390625,0.0,0.0
7188.94775390625,0.0,0.0
7524.43212890625,0.046666687042997035,1.0
7668.21142578125,0.019108325307719998,1.0
7931.8056640625,0.03437493095130639,1.0
7596.3212890625,-0.04229609110571331,-1.0
7955.76904296875,0.047318661260918216,1.0
7764.06396484375,-0.0240963604008122,-1.0
7716.13720703125,-0.006172895796520472,-1.0
7740.1005859375,0.0031056185580025097,1.0
7835.953125,0.012383888038438151,1.0
7907.84228515625,0.009174271337444972,1.0
7955.76904296875,0.006060661819528468,1.0
8219.36328125,0.03313246486387289,1.0
8123.5107421875,-0.011661796149241677,-1.0
7907.84228515625,-0.026548676289824713,-1.0
7716.13720703125,-0.024242400292283084,-1.0
7811.98974609375,0.012422347670950629,1.0
7859.91650390625,0.006135025693865703,1.0
7692.173828125,-0.021341534060557055,-1.0
7428.57958984375,-0.03426784731742105,-1.0
7764.06396484375,0.04516130855738143,1.0
7883.8798828125,0.015432113711489892,1.0
7835.953125,-0.006079082701016869,-1.0
7716.13720703125,-0.015290535312990405,-1.0
7859.91650390625,0.018633584786955648,1.0
7955.76904296875,0.012195109072069998,1.0
7859.91650390625,-0.0120481802004061,-1.0
7859.91650390625,0.0,0.0
7859.91650390625,0.0,0.0
7931.8056640625,0.009146300742574276,1.0
7931.8056640625,0.0,0.0
7931.8056640625,0.0,0.0
7716.13720703125,-0.02719033548797123,-1.0
7716.13720703125,0.0,0.0
7716.13720703125,0.0,0.0
7668.21142578125,-0.006211110554945609,-1.0
7740.1005859375,0.00937495801361865,1.0
7572.35791015625,-0.021671898694186398,-1.0
7572.35791015625,0.0,0.0
7596.3212890625,0.003164586142198722,1.0
7572.35791015625,-0.003154603128853073,-1.0
7476.50537109375,-0.01265821560467184,-1.0
7716.13720703125,0.032051315961596716,1.0
7572.35791015625,-0.018633584786955648,-1.0
7572.35791015625,0.0,0.0
7596.3212890625,0.003164586142198722,1.0
7764.06396484375,0.022082093344679032,1.0
7644.248046875,-0.015432113711489892,-1.0
7596.3212890625,-0.006269649744305772,-1.0
7692.173828125,0.012618283958119703,1.0
7740.1005859375,0.00623058694244083,1.0
7716.13720703125,-0.0030960035519160822,-1.0
7764.06396484375,0.0062112371160050195,1.0
7788.0263671875,0.0030863221184489475,1.0
7788.0263671875,0.0,0.0
7668.21142578125,-0.015384506389327868,-1.0
7668.21142578125,0.0,0.0
7716.13720703125,0.006249929558393319,1.0
7716.13720703125,0.0,0.0
7740.1005859375,0.0031056185580025097,1.0
7811.98974609375,0.009287884486522069,1.0
7907.84228515625,0.012269926379566698,1.0
8051.62109375,0.01818180021921223,1.0
7907.84228515625,-0.017857125530330364,-1.0
7883.8798828125,-0.0030302074168486737,-1.0
8012.072265625,0.016260062902780925,1.0
7939.2353515625,-0.00909089579421285,-1.0
7890.67724609375,-0.006116219423976776,-1.0
7866.3984375,-0.0030768979438069444,-1.0
7817.84033203125,-0.006172851000944446,-1.0
7817.84033203125,0.0,0.0
7939.2353515625,0.015527948176924378,1.0
7963.5146484375,0.003058140463139347,1.0
7987.79345703125,0.003048755438468831,1.0
7963.5146484375,-0.003039488780519073,-1.0
7939.2353515625,-0.0030488167532615185,-1.0
7963.5146484375,0.003058140463139347,1.0
7963.5146484375,0.0,0.0
8012.072265625,0.006097510876937662,1.0
8012.072265625,0.0,0.0
7987.79345703125,-0.0030302782836739706,-1.0
7987.79345703125,0.0,0.0
7914.95654296875,-0.009118527469984317,-1.0
7939.2353515625,0.0030674594941797473,1.0
8157.74609375,0.02752289515444284,1.0
8133.4677734375,-0.002976106394277256,-1.0
8133.4677734375,0.0,0.0
8012.072265625,-0.014925430479844848,-1.0
7745.00341796875,-0.03333330489317754,-1.0
8060.63037109375,0.040752332322117724,1.0
7963.5146484375,-0.012048154819816248,-1.0
7866.3984375,-0.012195144383460699,-1.0
7769.28271484375,-0.012345639930122054,-1.0
7842.11962890625,0.009374985662877311,1.0
7793.56103515625,-0.006192024101623228,-1.0
7769.28271484375,-0.0031151767725924318,-1.0
7720.724609375,-0.006250011391138677,-1.0
7696.4453125,-0.0031446914769526213,-1.0
7575.05029296875,-0.01577286846098802,-1.0
7696.4453125,0.01602563875304308,1.0
7672.166015625,-0.003154611757660075,-1.0
7745.00341796875,0.009493720833909203,1.0
7866.3984375,0.015673978819635837,1.0
7793.56103515625,-0.009259307537300199,-1.0
7769.28271484375,-0.0031151767725924318,-1.0
7842.11962890625,0.009374985662877311,1.0
7745.00341796875,-0.012383923675370556,-1.0
7769.28271484375,0.0031348335907341873,1.0
7793.56103515625,0.0031249114240770037,1.0
7817.84033203125,0.0031153020763521333,1.0
7720.724609375,-0.012422321067155573,-1.0
7745.00341796875,0.003144628234022173,1.0
7696.4453125,-0.006269604136790008,-1.0
7696.4453125,0.0,0.0
7769.28271484375,0.009463771830542811,1.0
7672.166015625,-0.012500085629938762,-1.0
7769.28271484375,0.012658315659614727,1.0
7720.724609375,-0.006250011391138677,-1.0
7623.6083984375,-0.012578639421949478,-1.0
7696.4453125,0.009554125849043915,1.0
7647.8876953125,-0.00630909663044521,-1.0
7599.3291015625,-0.00634928174739835,-1.0
7405.09716796875,-0.025559089624610953,-1.0
7599.3291015625,0.026229491549943917,1.0
7575.05029296875,-0.0031948621081244744,-1.0
7672.166015625,0.012820472326948718,1.0
7842.11962890625,0.022151972850317003,1.0
7720.724609375,-0.01547987346224422,-1.0
7575.05029296875,-0.018867959132924272,-1.0
7526.4921875,-0.006410268393045815,-1.0
7575.05029296875,0.006451625041130837,1.0
7526.4921875,-0.006410268393045815,-1.0
7502.21337890625,-0.0032257800830607364,-1.0
7550.771484375,0.006472503915348371,1.0
7575.05029296875,0.0032154076764197015,1.0
7550.771484375,-0.0032051019669514513,-1.0
7502.21337890625,-0.006430880019244745,-1.0
7599.3291015625,0.012944942745737764,1.0
7623.6083984375,0.003194926361329342,1.0
7502.21337890625,-0.015923564431264636,-1.0
7526.4921875,0.0032362194151946966,1.0
7526.4921875,0.0,0.0
7502.21337890625,-0.0032257800830607364,-1.0
7563.11083984375,0.00811726591364681,1.0
7514.0,-0.006493470859243011,-1.0
7415.77783203125,-0.013071888204518212,-1.0
7464.888671875,0.006622479928082958,1.0
7538.55517578125,0.009868399536057115,1.0
7489.4443359375,-0.0065146223246499435,-1.0
7415.77783203125,-0.009836043984300269,-1.0
7342.11083984375,-0.009933818657472115,-1.0
7366.66650390625,0.003344496507631467,1.0
7342.11083984375,-0.0033333481364303807,-1.0
7366.66650390625,0.003344496507631467,1.0
7293.0,-0.009999978126767006,-1.0
7464.888671875,0.023568993812560057,1.0
7489.4443359375,0.0032894883154810373,1.0
7342.11083984375,-0.01967215316452542,-1.0
7293.0,-0.006688926511057014,-1.0
7317.55517578125,0.0033669512931921997,1.0
7219.3330078125,-0.013422812074425305,-1.0
7219.3330078125,0.0,0.0
7342.11083984375,0.017006811002953315,1.0
7243.888671875,-0.013377919526319837,-1.0
7072.0,-0.023728784311991435,-1.0
7072.0,0.0,0.0
7047.4443359375,-0.003472237565398717,-1.0
7072.0,0.0034843360077754237,1.0
6973.77783203125,-0.013888881217300586,-1.0
6900.11083984375,-0.010563426877343352,-1.0
6875.55517578125,-0.00355873472650714,-1.0
6826.4443359375,-0.007142818083511249,-1.0
7366.66650390625,0.07913668395782203,1.0
7440.3330078125,0.009999978126767006,1.0
7268.4443359375,-0.02310228207454068,-1.0
7194.77783203125,-0.010135112893692955,-1.0
7145.66650390625,-0.006825968677775629,-1.0
7121.11083984375,-0.0034364413801114546,-1.0
7121.11083984375,0.0,0.0
6998.3330078125,-0.017241387585808732,-1.0
6949.22216796875,-0.007017505424352644,-1.0
6801.888671875,-0.021201437014470303,-1.0
6900.11083984375,0.014440425697481274,1.0
6875.55517578125,-0.00355873472650714,-1.0
7047.4443359375,0.025000040834770587,1.0
7170.22216796875,0.017421610754009276,1.0
7096.55517578125,-0.010274018079466152,-1.0
6973.77783203125,-0.01730097782780693,-1.0
6973.77783203125,0.0,0.0
7022.888671875,0.0070422145681467985,1.0
7047.4443359375,0.003496519055020686,1.0
